screen_name	date	fav	retweet	text	url	hashtags
CagnoliTandil	Mon Sep 22 15:41:14 +0000 2014	4	7	"#HoyJuegaSanta 20:30 vs @CPatronato por la 9 de la #BNacional en el San Martin.
Vamos @clubsantamarina! Vamos Tandil! http://t.co/WtVqFsMjVw"	https://twitter.com/CagnoliTandil/status/514076967218720768	[{'text': 'HoyJuegaSanta', 'indices': [0, 14]}, {'text': 'BNacional', 'indices': [51, 61]}]
CagnoliTandil	Sat Sep 20 22:20:07 +0000 2014	3	2	1er Premio a Nuestro Stand en la Expo Rural 2014 de #LasFlores http://t.co/l5auCiY2ek	https://twitter.com/CagnoliTandil/status/513452574826319872	[{'text': 'LasFlores', 'indices': [52, 62]}]
CagnoliTandil	Sat Sep 20 21:34:02 +0000 2014	0	0	"#Sábado a la noche y #asado con amigos.
¿A quién le toca llevar la #PicadaCagnoli hoy?

Que no le falte Spianatta. http://t.co/6K3KBzfakV"	https://twitter.com/CagnoliTandil/status/513440975625408512	[{'text': 'Sábado', 'indices': [0, 7]}, {'text': 'asado', 'indices': [21, 27]}, {'text': 'PicadaCagnoli', 'indices': [67, 81]}]
CagnoliTandil	Fri Sep 19 17:38:52 +0000 2014	4	4	"Llegó el #Viernes!!!
Probaste el Salame de Tandil DOT?
Que no le falte a tu #PicadaCagnoli de esta noche.
@ConsejoDOT http://t.co/DRbQBsrR2X"	https://twitter.com/CagnoliTandil/status/513019406176493568	[{'text': 'Viernes', 'indices': [9, 17]}, {'text': 'PicadaCagnoli', 'indices': [76, 90]}]
CagnoliTandil	Fri Sep 19 11:33:43 +0000 2014	2	0	Presentes en la Ciudad de Las Flores #ExpoRural #RuralLasFlores, degustando los Genuinos Salamines Tandileros..! http://t.co/Fa46ZuMkOW	https://twitter.com/CagnoliTandil/status/512927513170149377	[{'text': 'ExpoRural', 'indices': [37, 47]}, {'text': 'RuralLasFlores', 'indices': [48, 63]}]
CagnoliTandil	Thu Sep 18 01:56:54 +0000 2014	6	5	"El Orgullo de ser Genuino de Tandil.
@clubsantamarina http://t.co/mS2mkPXVY1"	https://twitter.com/CagnoliTandil/status/512419965786660864	[]
CagnoliTandil	Wed Sep 17 11:15:14 +0000 2014	4	6	"#HoyJuegaSanta 21:00 vs @SarmientoDJunin por la 8 de la #BNacional .
Vamos @clubsantamarina! Vamos Tandil! http://t.co/JKLo4LPcNK"	https://twitter.com/CagnoliTandil/status/512198085850968064	[{'text': 'HoyJuegaSanta', 'indices': [0, 14]}, {'text': 'BNacional', 'indices': [56, 66]}]
CagnoliTandil	Sat Sep 13 19:16:35 +0000 2014	0	0	"Organizá con tus amigos la #PicadaCagnoli de esta noche, para alentar a @ChinoMaidana.
#MayweatherMaidana2 http://t.co/cJiCSnfbMe"	https://twitter.com/CagnoliTandil/status/510869668874448897	[{'text': 'PicadaCagnoli', 'indices': [27, 41]}, {'text': 'MayweatherMaidana2', 'indices': [87, 106]}]
CagnoliTandil	Fri Sep 12 14:10:13 +0000 2014	4	14	"#HoyJuegaSanta 19:00 vs @CAHuracan por la 7 de la #BNacional en el San Martin.
Vamos @clubsantamarina! Vamos Tandil! http://t.co/znTRm3qRQa"	https://twitter.com/CagnoliTandil/status/510430182684241921	[{'text': 'HoyJuegaSanta', 'indices': [0, 14]}, {'text': 'BNacional', 'indices': [50, 60]}]
CagnoliTandil	Thu Sep 11 19:04:15 +0000 2014	1	0	11 de Septiembre #FelizDiaDelMaestro http://t.co/WVxRscYXSu	https://twitter.com/CagnoliTandil/status/510141790742409216	[{'text': 'FelizDiaDelMaestro', 'indices': [17, 36]}]
CagnoliTandil	Mon Sep 08 18:13:27 +0000 2014	13	12	"#AunqueGanesoPierdas.
Orgulloso de ser Genuino de Tandil.
#Santamarina #Cagnoli #Tandil http://t.co/l2dIRuhHys"	https://twitter.com/CagnoliTandil/status/509041844379201536	[{'text': 'AunqueGanesoPierdas', 'indices': [0, 20]}, {'text': 'Santamarina', 'indices': [58, 70]}, {'text': 'Cagnoli', 'indices': [71, 79]}, {'text': 'Tandil', 'indices': [80, 87]}]
CagnoliTandil	Sun Sep 07 12:50:57 +0000 2014	6	12	#HoyJuegaSanta 18:00 vs @CATemperley por la 6 de la #BNacional Vamos @clubsantamarina! http://t.co/ayU9PxCFwy	https://twitter.com/CagnoliTandil/status/508598295141580800	[{'text': 'HoyJuegaSanta', 'indices': [0, 14]}, {'text': 'BNacional', 'indices': [52, 62]}]
CagnoliTandil	Sun Sep 07 12:48:26 +0000 2014	0	0	Stand en Rutas Gourmet en la muestra criolla de Pollas de Potrillos y Potrancas @HipodromoArgPal @PrensaTurismoBA http://t.co/TnR2DQ7ThS	https://twitter.com/CagnoliTandil/status/508597663508725760	[]
CagnoliTandil	Fri Sep 05 20:12:58 +0000 2014	1	2	"Al fin llegó el Viernes!!!

Organizá con tus amigos la #PicadaCagnoli de esta noche!!! http://t.co/yfRL9ZfEo0"	https://twitter.com/CagnoliTandil/status/507984755917619200	[{'text': 'PicadaCagnoli', 'indices': [55, 69]}]
CagnoliTandil	Wed Sep 03 13:08:15 +0000 2014	4	12	#HoyJuegaSanta 20:30 Estadio San Martín vs Independiente Rivadavia por la 5 de la #BNacional Vamos @clubsantamarina! http://t.co/wcT53oOISx	https://twitter.com/CagnoliTandil/status/507153096783695873	[{'text': 'HoyJuegaSanta', 'indices': [0, 14]}, {'text': 'BNacional', 'indices': [82, 92]}]
CagnoliTandil	Tue Sep 02 14:07:39 +0000 2014	0	0	"2 de Septiembre. Día de la #Industria ""La Industria y el comercio son interminables""
Norberto Cagnoli http://t.co/828h1k3pUk"	https://twitter.com/CagnoliTandil/status/506805657971200000	[{'text': 'Industria', 'indices': [27, 37]}]
CagnoliTandil	Sat Aug 30 14:00:28 +0000 2014	5	8	"#HoyJuegaSanta @clubsantamarina desde las 15:30 con #AllBoys por la 4ta de la #BNacional

Vamos Tandil! Vamos Santa! http://t.co/tjXAZ8qZKL"	https://twitter.com/CagnoliTandil/status/505716688265162753	[{'text': 'HoyJuegaSanta', 'indices': [0, 14]}, {'text': 'AllBoys', 'indices': [52, 60]}, {'text': 'BNacional', 'indices': [78, 88]}]
CagnoliTandil	Fri Aug 29 23:53:35 +0000 2014	0	0	@TunyMartinez seguramente hubo un malentendido. Saludos.	https://twitter.com/CagnoliTandil/status/505503561623805952	[]
CagnoliTandil	Fri Aug 29 20:44:57 +0000 2014	8	9	"Mañana juega @clubsantamarina desde las 15:30 con #AllBoys por la 4ta de la #BNacional
Vamos Tandil! Vamos Santa! http://t.co/2Di75dDHLz"	https://twitter.com/CagnoliTandil/status/505456090965094402	[{'text': 'AllBoys', 'indices': [50, 58]}, {'text': 'BNacional', 'indices': [76, 86]}]
CagnoliTandil	Fri Aug 29 19:27:26 +0000 2014	0	0	@ComandoChorista @matigol_9 @LocoReCuerdo se está analizando la propuesta enviada. Saludos.	https://twitter.com/CagnoliTandil/status/505436583936688132	[]
CagnoliTandil	Sun Aug 24 17:03:39 +0000 2014	2	1	"Luego de la suspensión de ayer #HoyJuegaSanta 15:00 Estadio San Martín vs UnionSF.
Vamos @clubsantamarina!!! http://t.co/w3giGiMYXz"	https://twitter.com/CagnoliTandil/status/503588460524236800	[{'text': 'HoyJuegaSanta', 'indices': [31, 45]}]
CagnoliTandil	Sat Aug 23 12:15:43 +0000 2014	7	18	"#HoyJuegaSanta 16:30 Estadio San Martín vs UnionSF.
Vamos @clubsantamarina! Vamos Tandil!
#TandilTandilLaCapitalDel http://t.co/Co9jlzJ5QL"	https://twitter.com/CagnoliTandil/status/503153612022120448	[{'text': 'HoyJuegaSanta', 'indices': [0, 14]}, {'text': 'TandilTandilLaCapitalDel', 'indices': [90, 115]}]
CagnoliTandil	Fri Aug 22 20:28:13 +0000 2014	8	15	Mañana todos a alentar a @clubsantamarina desde las 16:30 en el San Martín en su debut en Tandil por la #BNacional http://t.co/ssqpI32iyx	https://twitter.com/CagnoliTandil/status/502915163197288449	[{'text': 'BNacional', 'indices': [104, 114]}]
CagnoliTandil	Thu Aug 14 18:34:26 +0000 2014	0	0	Buenísimo @Serelcrack te esperamos en @Syquet con todos nuestros productos.	https://twitter.com/CagnoliTandil/status/499987427164168192	[]
CagnoliTandil	Thu Aug 14 01:53:14 +0000 2014	0	0	@LocoReCuerdo @matigol_9 pueden enviar un mail a asistente.mkt@cagnoli.com y con gusto se analizará la propuesta :-)	https://twitter.com/CagnoliTandil/status/499735468125478913	[]
CagnoliTandil	Fri Aug 08 20:26:12 +0000 2014	0	0	"Ya es Viernes!!!
¿A quién le toca llevar la @PicadaCagnoli hoy?"	https://twitter.com/CagnoliTandil/status/497841227459731456	[]
CagnoliTandil	Tue Aug 05 19:09:13 +0000 2014	1	1	Sabías que el #SalameDeTandil cuenta con la primera Denominación de Origen del país para un alimento agroindustrial? http://t.co/XKhb8MPNEo	https://twitter.com/CagnoliTandil/status/496734689177395200	[{'text': 'SalameDeTandil', 'indices': [14, 29]}]
CagnoliTandil	Wed Jul 09 16:02:20 +0000 2014	0	0	"#PicadaMundialCagnoli para alentar a la Selección desde casa.
La selección, Cagnoli y amigos, el combo perfecto."	https://twitter.com/CagnoliTandil/status/486903185911857153	[{'text': 'PicadaMundialCagnoli', 'indices': [0, 21]}]
CagnoliTandil	Wed Jul 09 15:55:29 +0000 2014	1	1	#FelizDiaDeLaIndependencia Celebremos en Familia http://t.co/dRW12zhE5B	https://twitter.com/CagnoliTandil/status/486901462497517568	[{'text': 'FelizDiaDeLaIndependencia', 'indices': [0, 26]}]
CagnoliTandil	Tue Jul 08 18:52:04 +0000 2014	0	0	"Con quién vas a compartir mañana tu #PicadaMundialCagnoli ? 

Feriado, Cagnoli y la Selección. Combinación perfecta. http://t.co/zEQvHo64xj"	https://twitter.com/CagnoliTandil/status/486583513312161792	[{'text': 'PicadaMundialCagnoli', 'indices': [36, 57]}]
CagnoliTandil	Fri Jul 04 17:15:39 +0000 2014	1	0	Con quién vas a compartir mañana tu #PicadaMundialCagnoli ? http://t.co/VjoaYVtihU	https://twitter.com/CagnoliTandil/status/485109699290103808	[{'text': 'PicadaMundialCagnoli', 'indices': [36, 57]}]
CagnoliTandil	Tue Jul 01 13:53:09 +0000 2014	0	0	Hoy alentá desde tu casa o en la oficina a la selección cON una #PicadaMundialCagnoli con quien más prefieras. http://t.co/Kt0EFssOsP	https://twitter.com/CagnoliTandil/status/483971571405824000	[{'text': 'PicadaMundialCagnoli', 'indices': [64, 85]}]
CagnoliTandil	Mon Jun 30 20:30:59 +0000 2014	1	1	"Con quién vas a compartir mañana tu #PicadaMundialCagnoli ?
Con amigos, compañeros de la oficina o en familia? http://t.co/jYxYB1tknE"	https://twitter.com/CagnoliTandil/status/483709305049591808	[{'text': 'PicadaMundialCagnoli', 'indices': [36, 57]}]
CagnoliTandil	Tue Jun 24 21:31:53 +0000 2014	1	1	"Con quién vas a compartir mañana tu #PicadaMundialCagnoli?
Con amigos o con los compañeros de la oficina? http://t.co/8N8q1DBnOD"	https://twitter.com/CagnoliTandil/status/481550301686956032	[{'text': 'PicadaMundialCagnoli', 'indices': [36, 57]}]
CagnoliTandil	Mon Oct 21 18:47:45 +0000 2013	0	0	@matigol_9 marketing@cagnoli.com	https://twitter.com/CagnoliTandil/status/392361581410930690	[]
CagnoliTandil	Fri Nov 18 18:46:17 +0000 2011	2	0	Aquellas personas que quieran trabajar en la empresa, rogamos mandar respectivo mail a recursoshumanos@cagnoli.com	https://twitter.com/CagnoliTandil/status/137602541423824896	[]
