screen_name	date	fav	retweet	text	url	hashtags
observablehq	Fri Mar 26 17:57:25 +0000 2021	2	0	🥲💞 https://t.co/iY2fckPibj	https://twitter.com/observablehq/status/1375507196352471041	[]
observablehq	Fri Mar 26 17:55:52 +0000 2021	1	0	"@zstumgoren And hearing that bring *us* tears of joy 🥲 We hope you enjoy using it, if you have any feedback don't hesitate to let us know!

https://t.co/ENwYPsErQW"	https://twitter.com/observablehq/status/1375506803585286145	[]
observablehq	Fri Mar 26 17:48:33 +0000 2021	0	0	@badosa @aborruso @jsonstat @EU_Eurostat @unecestat @SSB_Norway @CSOIreland @StatsSweden @StatsFinland @DSTdk @swissstatistics Thank YOU for the amazing notebook! 💞	https://twitter.com/observablehq/status/1375504964852715521	[]
observablehq	Fri Mar 26 15:00:29 +0000 2021	14	2	"Women in DataViz Chat starts in 1 hour! See you there! 

https://t.co/AV28UzAP6K https://t.co/pMYMmvUu6l"	https://twitter.com/observablehq/status/1375462668316901380	[]
observablehq	Fri Mar 26 02:44:16 +0000 2021	1	0	@gianordoli The main tweak I made in switching to HTL’s implementation of html`` was because it’s stricter about whitespace (incl line breaks) surrounding the top-level tag, so I removed some, to go from html` &lt;div&gt;&lt;/div&gt; ` to html`&lt;div&gt;&lt;/div&gt;`; see bottom of https://t.co/JVqi4ms6Qz	https://twitter.com/observablehq/status/1375277393561063429	[]
observablehq	Fri Mar 26 02:40:43 +0000 2021	1	0	@gianordoli Also, basicStyles was a style tag interpolated into another style tag, so the styles inserted into example1 &amp; example2 weren’t working; you were seeing the pagewide effects of the definition (which wouldn’t work in import/embed).	https://twitter.com/observablehq/status/1375276497917804549	[]
observablehq	Fri Mar 26 02:40:25 +0000 2021	1	0	@gianordoli Why’d I make basicStyles a fn? Wasn’t needed, but if you name an HTML cell in Observable and try to include it more than once, only one will render. That’s OK for CSS, but breaks for HTML where each instance has to appear, so I guess I’m just in the habit https://t.co/JVqi4ms6Qz	https://twitter.com/observablehq/status/1375276422156091394	[]
observablehq	Thu Mar 25 23:30:10 +0000 2021	6	0	@aborruso @badosa @jsonstat @EU_Eurostat @unecestat @SSB_Norway @CSOIreland @StatsSweden @StatsFinland @DSTdk @swissstatistics Found it! https://t.co/cfFYnEyDYV	https://twitter.com/observablehq/status/1375228546063339521	[]
observablehq	Thu Mar 25 23:29:02 +0000 2021	13	1	"Introduction to @jsonstat toolkit by @badosa 

https://t.co/cfFYnEyDYV https://t.co/QYnbR6tZsn"	https://twitter.com/observablehq/status/1375228262096375814	[]
observablehq	Thu Mar 25 19:54:55 +0000 2021	8	6	"Women working in - or looking to get started with - #dataviz &amp; related careers, please join us tomorrow for a friendly, casual gathering to connect with other women in the field! 

✨👩🏽‍💻👩🏻‍💻👩🏿‍💻👩🏼‍💻👩🏾‍💻✨ https://t.co/pMYMmvUu6l"	https://twitter.com/observablehq/status/1375174375914213389	[{'text': 'dataviz', 'indices': [52, 60]}]
observablehq	Thu Mar 25 19:52:38 +0000 2021	0	0	@gianordoli In that fork I loaded https://t.co/Li5KAXth1j (newer version of html``) for ease of adding onclick handlers; not necessary, &amp; required a couple other tweaks you see in the suggestion. Anyway, it’s annoying that a workaround is necessary at all right now &amp; we’re sorry!	https://twitter.com/observablehq/status/1375173801520947200	[]
observablehq	Thu Mar 25 19:48:22 +0000 2021	1	0	@gianordoli As a workaround, we sometimes use Element.scrollIntoView(), which scrolls the entire page. If you just want to scroll the div, you can do something like el.parentNode.scrollTop = el.offsetTop: https://t.co/01nYePHJ7H https://t.co/AzhrN30CD6	https://twitter.com/observablehq/status/1375172726550224897	[]
observablehq	Thu Mar 25 19:47:57 +0000 2021	1	0	@gianordoli Oof yup, it’s a recent bug (&amp; regression), I just filed an issue the other day. It’s our bad, not general to HTML — if you download the notebook the anchor links work (although the cell’s .observablehq parent div doesn't have position:relative there so nav appears mispositioned).	https://twitter.com/observablehq/status/1375172624393805825	[]
observablehq	Thu Mar 25 19:38:31 +0000 2021	1	0	@daynex_ Thank you for the feature request!	https://twitter.com/observablehq/status/1375170248849072128	[]
observablehq	Thu Mar 25 19:36:16 +0000 2021	2	0	@nicolaraluk @inari_ta @NobelPrize Please do, we would love to see that! 🚀	https://twitter.com/observablehq/status/1375169683607851010	[]
observablehq	Wed Mar 24 21:01:21 +0000 2021	10	1	"""It's likely that your first idea is not going to be your best one, so when deciding on a viz design, give yourself a moment to brainstorm. Set aside some time to brain-dump / sketch out ideas you can think of. You might surprise yourself with what you come up with"" via @MollzMP https://t.co/zB8yb28nBh"	https://twitter.com/observablehq/status/1374828706959527938	[]
observablehq	Wed Mar 24 16:32:34 +0000 2021	2	0	"@daynex_ Thanks, this one? https://t.co/BNhs5RZNxP
Will check."	https://twitter.com/observablehq/status/1374761066886918144	[]
observablehq	Wed Mar 24 16:21:44 +0000 2021	28	2	"""SVG to GIF"" by @mf_viz on @observablehq https://t.co/uuyjulL4WX  #observablehq https://t.co/luJWE463bO"	https://twitter.com/observablehq/status/1374758339259768840	[{'text': 'observablehq', 'indices': [66, 79]}]
observablehq	Tue Mar 23 18:30:27 +0000 2021	3	0	"Going live now! Join us at  https://t.co/VxyGaJgrGR

https://t.co/t2HxLDrY1T"	https://twitter.com/observablehq/status/1374428342812774408	[]
observablehq	Mon Mar 22 18:22:01 +0000 2021	35	10	"UPDATE 📣 we've extended our Women's History #DataViz Contest by 1 week!

Enter a notebook by ✨Mar 28✨ to win:
- 📘 a copy of @datasketches by @sxywu &amp; @NadiehBremer
- 💗 1:1 mentoring sessions from the Observable team
- 💵 a $50 gift card 

https://t.co/VDBAZzgNqP"	https://twitter.com/observablehq/status/1374063833971576835	[{'text': 'DataViz', 'indices': [44, 52]}]
observablehq	Mon Mar 22 17:57:59 +0000 2021	0	0	@sdstrowes 💯	https://twitter.com/observablehq/status/1374057787207028744	[]
observablehq	Mon Mar 22 16:54:38 +0000 2021	8	5	"📺We're back on Twitch tomorrow 11:30am PT!
RSVP: https://t.co/dWWTK4xzUB

Last week we started exploring women's representation in film with Bechdel Test data. Tomorrow,  @MollzMP @Mayacelium join @AnjanaVakil  &amp; @enjalot
 to investigate further w/  @vega_vis &amp; #d3js! 🍿 https://t.co/RafPcuZa3x"	https://twitter.com/observablehq/status/1374041841415327746	[{'text': 'd3js', 'indices': [270, 275]}]
observablehq	Sun Mar 21 16:51:13 +0000 2021	1	0	@triptych Awesome and thanks!	https://twitter.com/observablehq/status/1373678595000836097	[]
observablehq	Fri Mar 19 22:45:16 +0000 2021	23	10	"More live #dataviz on #twitch! Tue Mar 23 11:30am PT!

Last week we started exploring women's representation in film with Bechdel Test data. Next week @MollzMP @Mayacelium join @AnjanaVakil @enjalot to investigate further w/ @vega_vis &amp; #d3js! 🍿

Join us: https://t.co/pkiY3ndiia"	https://twitter.com/observablehq/status/1373042919976935425	[{'text': 'dataviz', 'indices': [10, 18]}, {'text': 'twitch', 'indices': [22, 29]}, {'text': 'd3js', 'indices': [241, 246]}]
observablehq	Fri Mar 19 21:56:19 +0000 2021	1	0	@triptych Thank you for creating on @observablehq	https://twitter.com/observablehq/status/1373030601817694208	[]
observablehq	Wed Mar 17 23:50:52 +0000 2021	35	6	"At @observablehq our hearts are with families and friends of the Asian community who are experiencing numerous amounts of hate and violence.  We stand with you in denouncing any and all forms of racism. 
#StopAsianHate"	https://twitter.com/observablehq/status/1372334651541319682	[{'text': 'StopAsianHate', 'indices': [204, 218]}]
observablehq	Wed Mar 17 00:05:50 +0000 2021	9	8	"🚨 #WomensHistoryMonth #dataviz Contest!
Details:
Create a visualization exploring women's history or advocating for gender equality for a chance to win a copy of @datasketches  + gift card + 1:1 mentorship from Observable! 
➡️ https://t.co/8Vajuchw2y 
#dataviz"	https://twitter.com/observablehq/status/1371976031792373763	[{'text': 'WomensHistoryMonth', 'indices': [2, 21]}, {'text': 'dataviz', 'indices': [22, 30]}, {'text': 'dataviz', 'indices': [252, 260]}]
observablehq	Mon Mar 15 22:27:12 +0000 2021	15	8	"🚨 Reminder:  We are hosting a meetup for women developers, communicators, beginners &amp; experts in #dataviz. 
➡️  https://t.co/H9yuHKVBz8
✨Women in DataViz Meetup ✨ 
📆 March 26th - 9a PT/ 12p ET"	https://twitter.com/observablehq/status/1371588822543208450	[{'text': 'dataviz', 'indices': [101, 109]}]
